0.200000,1.000000,1.000000,3625.837281,44.749014,1.000000,1.000000,1201876.107725,1.000000,1.000000,1.000000,1.000000,1.000000,0.049787,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1057.721139,723.009888,1232.070686,668.265599,1208.771558,147.031623,273.884179,961.842383,413.937320,632.886155,624.607996,352.224215,405.821133,704.777371,476.476221,701.353055,0.060796,0.132928,0.451492,0.751403,1.120439,1.380074,1.805330,1.999800,0.238330,0.340165,0.337734,0.484754,0.718265,1.092885,1.339683,1.999947,0.073090
0.200001,1.000000,1.000000,3511.752963,45.537655,1.000000,1.000000,1201279.843046,1.000000,1.000000,1.000000,1.000000,1.000000,1193718.631961,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1069.536797,730.601790,1245.146285,675.383352,1222.382163,148.598943,276.746552,972.190239,413.189874,631.483480,622.959391,351.483880,404.719478,702.576673,475.232807,699.138244,0.060124,0.131498,0.444744,0.736334,1.095766,1.344704,1.751245,1.941872,0.239443,0.341560,0.339080,0.486394,0.722263,1.100118,1.347695,1.999945,0.073069
0.200224,1.000000,1.000000,5077.171801,80399.932426,1.000000,1.000000,1054525.025719,1.000000,1.000000,1.000000,1.000000,1.000000,1196481.001316,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1025.861694,699.806195,1182.971836,637.781406,1156.418353,139.130874,260.725342,904.109840,405.631883,617.699428,605.857193,347.382234,416.936016,683.012285,459.934059,678.529314,0.064851,0.143822,0.492303,0.851589,1.227846,1.498039,1.995694,2.000000,0.256137,0.356789,0.360776,0.492941,0.755032,1.148787,1.453328,1.999602,0.075062
0.200000,1.000000,1.000000,4019.052192,1199341.986104,1.000000,1.000000,1202080.666592,1.000000,1.000000,1.000000,1.000000,1.000000,1199206.770750,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1149.904591,786.541906,1337.579433,726.903314,1321.137131,159.944065,299.357565,1044.731204,411.799568,630.986342,618.399196,349.856125,423.863456,694.553152,465.750510,682.397918,0.056201,0.120995,0.400745,0.651308,0.944622,1.141211,1.445733,1.591578,0.251987,0.354120,0.346343,0.493645,0.730356,1.106276,1.359759,1.999893,0.074286
0.200061,1.000000,1.000000,1167838.141421,81.825295,1.000000,1.000000,953762.931553,1.000000,1.000000,1.000000,1.000000,1.000000,98268.897244,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1108.547912,753.139928,1294.516806,710.773426,1257.190617,153.738852,295.488802,1007.282187,383.653536,591.709561,572.032307,356.834508,377.369219,644.571601,420.180500,617.673227,0.059194,0.128963,0.422811,0.686468,1.019456,1.229096,1.566905,1.844870,0.292537,0.410060,0.385423,0.561624,0.840169,1.309334,1.640596,1.999567,0.077327
0.200001,1.000000,1.000000,3470.398810,45.741846,1.000000,1.000000,1202468.113692,1.000000,1.000000,1.000000,1.000000,1.000000,0.049787,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1053.377194,720.330811,1226.317619,665.073172,1203.035469,146.374423,272.272147,957.051428,414.247832,633.101627,624.860474,352.422558,406.074492,704.083822,476.365323,700.709303,0.061127,0.133836,0.455699,0.759117,1.132835,1.398421,1.830491,1.999900,0.238461,0.340369,0.337647,0.484459,0.718838,1.090708,1.337191,1.999996,0.073058
0.200002,1.000000,1.000000,4046.901671,1135581.426768,1.000000,1.000000,1202270.906578,1.000000,1.000000,1.000000,1.000000,1.000000,395182.001284,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1053.748477,720.125502,1225.166184,665.556169,1208.626053,146.399395,273.740544,954.500327,414.274547,634.737796,622.850712,352.668303,426.399308,699.439223,469.745244,688.251451,0.061829,0.133998,0.455152,0.758393,1.131791,1.394566,1.829528,1.999945,0.249341,0.350017,0.342615,0.487932,0.720806,1.088153,1.334463,1.999880,0.074282
0.200000,1.000000,1.000000,3481.528143,45.656624,1.000000,1.000000,1201436.478939,1.000000,1.000000,1.000000,1.000000,1.000000,199429.115409,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1148.582090,785.413247,1338.702260,725.391355,1313.571714,159.783729,297.351659,1045.274591,421.162223,643.976066,635.636267,358.405520,412.896322,716.668664,484.734685,713.718029,0.055656,0.121047,0.401378,0.652786,0.946883,1.150071,1.454572,1.583389,0.233412,0.332232,0.330200,0.472004,0.698293,1.052104,1.284265,1.926686,0.073063
0.200013,1.000000,1.000000,4138.253014,1196589.388936,1.000000,1.000000,1167991.249382,1.000000,1.000000,1.000000,1.000000,1.000000,116041.222251,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1061.934542,724.542893,1235.742734,670.832544,1219.640208,147.591843,276.934338,964.294281,409.386382,627.844474,613.650624,347.573867,420.293196,689.111597,461.135948,676.459304,0.061287,0.132095,0.448734,0.743922,1.107925,1.362206,1.787374,1.991412,0.254728,0.358887,0.350655,0.500071,0.742145,1.127619,1.386327,1.999070,0.074315
0.200000,1.000000,1.000000,4055.819370,1189703.712844,1.000000,1.000000,1202417.324666,1.000000,1.000000,1.000000,1.000000,1.000000,1200392.152942,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1058.344284,723.296373,1230.582287,667.946954,1215.269755,147.065222,275.326558,960.297526,413.367886,632.400854,621.062266,351.806834,424.736651,697.211874,468.116277,685.697951,0.061403,0.133055,0.451472,0.751141,1.118961,1.377928,1.802556,1.999571,0.250727,0.352186,0.344305,0.490286,0.725730,1.096362,1.346039,1.999983,0.074281
0.200000,1.000000,1.000000,4048.452917,1076892.601523,1.000000,1.000000,1186365.100258,1.000000,1.000000,1.000000,1.000000,1.000000,985863.446598,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1074.018089,734.783708,1248.820256,678.744657,1233.954332,149.335525,279.387256,974.799993,412.847420,631.855318,620.292078,351.185758,424.462307,696.500853,467.103751,684.722610,0.060474,0.130721,0.441885,0.731510,1.084574,1.330640,1.728425,1.915075,0.251181,0.352723,0.344959,0.492131,0.726661,1.098889,1.351816,1.999995,0.074282
0.200063,1.000000,1.000000,5034.758889,939712.504659,1.000000,1.000000,888698.280371,1.000000,1.000000,1.000000,1.000000,1.000000,190501.188391,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1075.905880,730.138236,1267.059814,681.377853,1235.575431,150.595559,288.404280,974.938668,399.562593,610.657041,594.390244,333.212792,400.307882,657.265594,436.005545,641.760988,0.061472,0.131605,0.436280,0.720902,1.062234,1.299873,1.699359,1.975405,0.269222,0.386915,0.373144,0.535789,0.787908,1.235889,1.494876,1.998102,0.074991
